51.26, 421, 190, 29.65
30.15, 421, 60, 20.6
40.98, 555, 205, 23.41
26.34, 555, 59, 17.56
55.0, 436, 200, 29.0
26.5, 436, 53, 22.5
37.28, 537, 228, 25.44
26.75, 537, 61, 16.67
30.38, 743, 316, 19.62
0.0, 743, 61, 11.71
28.63, 715, 234, 23.08
0.0, 715, 59, 16.24
38.6, 493, 171, 26.9
35.09, 493, 60, 21.64
35.16, 454, 177, 24.18
32.97, 454, 60, 18.13
24.28, 572, 276, 22.83
21.74, 572, 60, 14.13
43.26, 619, 319, 20.69
0.0, 619, 60, 12.54
52.49, 553, 221, 23.98
27.15, 553, 60, 17.19
30.94, 594, 278, 20.5
21.58, 594, 60, 14.03
60.84, 376, 166, 23.49
47.59, 376, 138, 23.49
75.84, 269, 149, 28.86
34.23, 269, 51, 21.48
68.35, 408, 139, 33.09
66.19, 408, 112, 30.94
40.21, 652, 189, 21.69
0.0, 652, 62, 15.87
52.11, 589, 142, 32.39
0.0, 589, 59, 23.24
68.31, 304, 142, 30.28
56.34, 304, 112, 29.58
67.42, 286, 132, 31.82
46.21, 286, 100, 29.55
43.32, 443, 187, 25.67
32.09, 443, 60, 19.25
70.07, 573, 147, 29.25
0.0, 573, 127, 27.89
71.62, 408, 148, 29.73
62.84, 408, 120, 29.05
52.51, 475, 179, 25.14
34.08, 475, 61, 19.55
51.2, 392, 166, 25.9
34.94, 392, 131, 24.7
35.0, 467, 220, 25.91
33.64, 467, 133, 23.18
21.36, 686, 295, 26.78
0.0, 686, 237, 23.39
20.36, 591, 280, 21.79
0.0, 591, 92, 16.07
37.38, 380, 206, 23.79
35.44, 380, 111, 21.84
40.54, 373, 172, 25.41
42.16, 373, 125, 23.78
31.33, 521, 249, 22.09
22.89, 521, 64, 16.87
27.14, 580, 280, 22.86
0.0, 580, 64, 15.0
34.43, 452, 244, 25.0
32.79, 452, 153, 20.9
34.26, 543, 250, 23.51
22.71, 543, 64, 17.53
51.15, 389, 174, 24.71
28.16, 389, 49, 17.24
47.89, 667, 190, 24.74
0.0, 667, 49, 14.21
53.69, 598, 149, 24.16
0.0, 598, 48, 18.79
74.31, 318, 144, 25.69
34.03, 318, 49, 18.75
58.55, 282, 152, 23.03
35.53, 282, 54, 17.11
47.62, 457, 189, 20.63
25.93, 457, 49, 15.87
87.89, 546, 190, 22.63
0.0, 546, 48, 14.74
47.51, 391, 181, 21.55
27.07, 391, 49, 15.47
62.43, 489, 181, 25.97
27.07, 489, 49, 16.57
24.29, 669, 317, 18.61
0.0, 669, 78, 13.88
31.82, 612, 264, 24.62
0.0, 612, 167, 20.83
39.11, 389, 195, 28.71
40.1, 389, 157, 27.72
41.45, 370, 183, 28.5
34.72, 370, 132, 25.91
28.3, 510, 265, 24.91
24.15, 510, 64, 17.36
28.25, 550, 315, 23.49
0.0, 550, 179, 19.37
35.14, 425, 276, 23.55
33.33, 425, 246, 23.55
28.32, 513, 286, 24.48
25.17, 513, 167, 20.63
18.41, 730, 440, 17.95
0.0, 730, 207, 12.73
31.22, 664, 157, 19.91
0.0, 664, 58, 8.6
38.42, 667, 151, 23.68
0.0, 667, 7, 0.0
20.28, 640, 356, 14.92
0.0, 640, 60, 5.36
16.33, 712, 402, 15.44
0.0, 712, 60, 4.03
21.5, 674, 321, 19.31
0.0, 674, 25, 0.62
20.32, 660, 428, 13.63
0.0, 660, 230, 11.09
39.92, 537, 197, 20.17
0.0, 537, 109, 15.13
42.05, 552, 162, 24.62
0.0, 552, 97, 16.41
25.75, 691, 268, 25.37
0.0, 691, 63, 14.18
20.99, 625, 415, 18.16
0.0, 625, 119, 10.38
32.13, 580, 232, 17.7
0.0, 580, 61, 12.13
22.04, 670, 313, 20.45
0.0, 670, 62, 14.38
41.15, 270, 192, 23.44
42.71, 270, 112, 21.88
33.33, 458, 216, 24.07
29.63, 458, 64, 18.52
45.87, 522, 242, 22.73
1.24, 522, 113, 20.25
49.79, 363, 237, 22.78
37.97, 363, 118, 20.68
29.66, 462, 236, 25.0
26.69, 462, 63, 17.37
38.62, 457, 189, 30.16
33.33, 457, 63, 23.81
31.78, 522, 214, 27.57
0.0, 522, 108, 22.9
41.04, 360, 212, 26.89
36.32, 360, 153, 24.53
36.68, 471, 199, 28.14
33.67, 471, 112, 24.62
30.18, 620, 328, 21.65
0.0, 620, 93, 14.94
25.45, 509, 275, 25.82
23.64, 509, 94, 18.91
23.26, 495, 387, 23.26
21.96, 495, 248, 20.67
35.12, 538, 336, 22.02
0.0, 538, 300, 22.02
19.2, 597, 375, 22.13
0.0, 597, 242, 18.93
26.35, 493, 314, 25.08
27.94, 493, 314, 25.08
