global_0, 2, 26.9, 21.5, 624
PEbA_0, 2, 18.6, 69.2, 688
global_1, 2, 26.3, 15.2, 630
PEbA_1, 2, 15.0, 45.2, 722
global_2, 2, 31.3, 15.6, 614
PEbA_2, 2, 17.6, 51.8, 672
global_3, 2, 29.3, 26.4, 622
PEbA_3, 2, 18.6, 63.0, 762
global_4, 2, 31.6, 53.6, 608
PEbA_4, 2, 20.5, 68.9, 732
global_5, 2, 31.5, 29.2, 672
PEbA_5, 2, 20.9, 59.2, 746
