85.43, 1025, 920, 42.39
0.0, 1025, 221, 12.93
85.98, 1046, 920, 39.67
0.0, 1046, 275, 11.41
88.26, 1073, 920, 38.48
0.0, 1073, 388, 18.59
89.31, 994, 861, 36.7
0.0, 994, 235, 11.5
76.59, 1011, 927, 27.08
0.0, 1011, 295, 10.36
66.16, 1099, 919, 26.33
0.0, 1099, 234, 6.53
84.55, 1025, 932, 40.99
0.0, 1025, 273, 13.41
87.61, 1056, 928, 38.36
0.0, 1056, 432, 22.74
91.66, 971, 875, 40.46
0.0, 971, 171, 10.51
80.59, 1017, 912, 26.86
0.0, 1017, 168, 6.69
65.08, 1087, 922, 28.74
0.0, 1087, 213, 9.11
87.25, 1048, 957, 41.27
0.0, 1048, 276, 13.58
90.55, 999, 868, 36.29
0.0, 999, 302, 12.21
78.12, 1022, 928, 29.74
0.0, 1022, 489, 18.64
65.98, 1110, 920, 25.43
0.0, 1110, 297, 9.67
88.25, 1026, 868, 33.53
0.0, 1026, 382, 15.78
79.04, 1056, 921, 28.66
0.0, 1056, 373, 13.36
67.18, 1140, 917, 23.77
0.0, 1140, 301, 7.96
82.15, 982, 857, 25.67
0.0, 982, 285, 9.22
69.28, 1050, 869, 26.35
0.0, 1050, 414, 13.35
66.67, 1090, 912, 22.81
0.0, 1090, 232, 6.69
