96.68, 218, 211, 36.49
95.26, 218, 211, 36.49
90.87, 218, 208, 27.88
92.79, 218, 206, 27.88
93.94, 217, 165, 26.06
78.79, 217, 142, 24.24
94.81, 219, 212, 24.06
93.4, 219, 212, 24.06
84.39, 243, 205, 22.44
79.51, 243, 184, 21.46
95.67, 213, 208, 36.06
97.6, 213, 208, 36.06
100.0, 212, 165, 21.21
85.45, 212, 143, 18.18
99.53, 215, 211, 23.22
98.58, 215, 210, 23.22
93.1, 240, 203, 25.62
84.73, 240, 185, 25.62
94.44, 212, 162, 22.22
85.8, 212, 148, 21.6
94.69, 216, 207, 23.67
96.14, 216, 206, 23.67
85.5, 240, 200, 24.5
81.5, 240, 190, 24.0
100.0, 214, 165, 41.21
100.0, 214, 165, 41.21
79.49, 240, 156, 20.51
69.23, 240, 124, 17.95
90.73, 240, 205, 20.98
87.8, 240, 192, 20.98
