68.1, 720, 442, 23.08
54.52, 720, 441, 22.85
58.77, 760, 422, 18.48
35.78, 760, 422, 18.48
60.05, 850, 388, 18.07
0.0, 850, 393, 18.58
64.33, 993, 443, 19.41
0.0, 993, 443, 19.41
64.2, 706, 405, 20.49
43.46, 706, 397, 20.0
74.83, 842, 429, 23.31
0.0, 842, 429, 23.31
74.55, 843, 440, 24.55
0.0, 843, 440, 24.55
59.75, 868, 405, 16.54
0.0, 868, 405, 16.54
60.53, 901, 413, 20.58
0.0, 901, 413, 20.58
73.51, 823, 419, 24.34
21.96, 823, 419, 24.34
70.67, 752, 374, 22.67
42.4, 752, 375, 22.67
59.62, 739, 416, 20.19
31.01, 739, 414, 19.95
67.29, 728, 375, 18.88
31.65, 728, 370, 18.62
58.35, 559, 413, 17.68
29.54, 559, 413, 17.68
56.59, 646, 387, 20.67
17.31, 646, 387, 20.67
59.39, 800, 425, 18.54
34.98, 800, 426, 18.54
60.78, 516, 384, 18.44
28.31, 516, 384, 18.44
71.19, 641, 420, 19.05
54.29, 641, 415, 18.81
74.71, 638, 434, 20.92
55.86, 638, 435, 20.92
59.45, 666, 397, 14.86
25.44, 666, 397, 14.86
55.86, 703, 400, 16.96
21.2, 703, 401, 16.96
70.39, 620, 411, 18.69
26.21, 620, 412, 18.69
62.5, 549, 366, 18.21
29.08, 549, 368, 18.21
66.58, 544, 401, 17.96
18.7, 544, 401, 17.96
59.62, 525, 369, 20.05
33.33, 525, 363, 19.24
43.41, 666, 384, 14.99
3.88, 666, 387, 14.99
51.24, 801, 445, 14.61
27.64, 801, 445, 14.61
64.94, 516, 405, 18.02
47.16, 516, 395, 18.02
51.94, 669, 412, 13.59
0.0, 669, 412, 13.59
52.01, 670, 423, 14.66
26.0, 670, 413, 14.42
52.14, 663, 420, 14.05
25.24, 663, 420, 14.05
60.47, 699, 425, 13.65
27.29, 699, 425, 13.65
45.01, 621, 421, 15.08
21.81, 621, 431, 15.08
52.15, 565, 370, 15.05
22.85, 565, 372, 15.32
59.28, 550, 415, 14.22
30.84, 550, 408, 13.98
61.89, 544, 370, 17.84
20.0, 544, 337, 17.03
52.24, 817, 490, 16.73
56.94, 817, 490, 16.73
50.4, 609, 373, 15.82
23.06, 609, 354, 15.55
56.5, 673, 469, 16.63
34.33, 673, 458, 16.2
53.31, 655, 499, 13.83
23.85, 655, 499, 13.83
39.24, 670, 474, 17.09
24.68, 670, 474, 17.09
68.58, 698, 487, 13.96
28.54, 698, 487, 13.96
64.2, 694, 419, 17.42
0.0, 694, 419, 17.42
60.84, 615, 382, 18.54
30.29, 615, 383, 18.54
56.22, 656, 370, 17.84
16.22, 656, 352, 17.57
53.93, 619, 351, 14.33
22.19, 619, 318, 13.76
54.66, 767, 408, 17.65
27.45, 767, 367, 16.67
45.74, 795, 540, 16.67
40.74, 795, 528, 16.3
48.55, 828, 519, 16.96
19.46, 828, 509, 16.76
37.82, 787, 550, 14.55
43.64, 787, 550, 14.55
54.46, 829, 549, 13.11
15.3, 829, 533, 12.93
57.05, 852, 454, 16.52
24.23, 852, 454, 16.52
65.25, 814, 375, 20.95
25.46, 814, 355, 19.89
45.72, 810, 409, 15.65
24.94, 810, 399, 15.4
47.07, 775, 387, 17.3
33.84, 775, 349, 15.78
59.27, 627, 383, 19.06
33.94, 627, 383, 19.06
57.95, 632, 390, 14.87
29.23, 632, 390, 14.87
52.76, 631, 381, 16.54
18.37, 631, 381, 16.54
52.03, 659, 394, 18.53
22.59, 659, 394, 18.53
66.08, 586, 395, 15.19
22.78, 586, 395, 15.19
62.71, 512, 354, 21.75
38.7, 512, 354, 21.75
62.14, 511, 383, 17.49
48.3, 511, 383, 17.49
64.57, 493, 350, 17.43
43.14, 493, 350, 17.43
63.2, 644, 538, 22.3
73.42, 644, 538, 22.3
43.35, 653, 519, 16.96
22.93, 653, 519, 16.96
55.53, 725, 487, 17.42
8.61, 725, 487, 17.42
72.33, 729, 411, 25.0
13.59, 729, 411, 25.0
68.39, 659, 367, 21.53
40.87, 659, 367, 21.53
55.7, 659, 395, 17.22
21.27, 659, 395, 17.22
63.24, 633, 370, 15.95
18.65, 633, 365, 15.68
48.7, 685, 499, 15.83
20.04, 685, 499, 15.83
54.05, 707, 518, 15.64
13.71, 707, 518, 15.64
77.4, 706, 447, 21.48
16.55, 706, 444, 21.25
64.59, 637, 401, 17.96
40.15, 637, 401, 17.96
59.37, 655, 411, 15.57
20.44, 655, 391, 15.33
66.13, 640, 375, 17.07
35.73, 640, 371, 16.8
48.67, 726, 488, 15.75
8.18, 726, 489, 15.95
56.16, 737, 406, 14.29
5.42, 737, 389, 13.05
68.91, 671, 353, 15.97
21.01, 671, 357, 16.25
52.48, 673, 383, 12.01
9.4, 673, 367, 11.75
51.56, 652, 347, 13.31
17.56, 652, 338, 13.31
65.24, 718, 466, 20.17
57.51, 718, 466, 20.17
66.09, 665, 403, 24.5
48.51, 665, 403, 24.5
47.46, 684, 413, 16.95
10.65, 684, 392, 16.95
52.3, 677, 369, 12.74
22.22, 677, 300, 10.3
79.18, 560, 437, 24.71
64.53, 560, 434, 24.71
45.93, 607, 418, 14.11
19.38, 607, 359, 13.16
57.06, 613, 361, 14.13
8.31, 613, 360, 14.13
55.61, 527, 383, 19.58
37.34, 527, 374, 19.58
67.16, 524, 335, 17.61
0.0, 524, 333, 17.31
55.99, 528, 359, 22.28
23.12, 528, 353, 22.01
