84.62, 217, 195, 31.79
87.69, 217, 177, 29.74
94.36, 219, 195, 39.49
93.33, 219, 187, 39.49
89.74, 208, 195, 36.41
52.31, 208, 103, 20.51
91.24, 204, 194, 26.29
50.52, 204, 106, 18.56
92.82, 240, 195, 41.54
90.26, 240, 188, 40.51
97.45, 204, 196, 40.31
95.41, 204, 189, 39.8
86.73, 229, 196, 42.86
79.08, 229, 166, 41.33
84.54, 207, 194, 40.21
57.22, 207, 121, 27.32
84.34, 226, 198, 23.23
86.36, 226, 177, 21.21
79.08, 217, 196, 29.59
59.69, 217, 119, 22.45
85.49, 215, 193, 34.2
86.01, 215, 184, 33.68
73.3, 254, 191, 27.23
47.64, 254, 100, 14.14
84.62, 215, 195, 34.36
88.72, 215, 179, 32.31
66.0, 235, 200, 28.5
63.5, 235, 152, 25.5
78.76, 218, 193, 24.35
58.55, 218, 124, 19.69
96.46, 217, 198, 40.91
58.59, 217, 118, 27.78
80.21, 218, 192, 21.35
47.92, 218, 101, 14.06
87.75, 243, 204, 33.33
78.43, 243, 186, 33.33
89.64, 219, 193, 39.9
91.71, 219, 185, 39.38
83.41, 232, 205, 41.46
66.34, 232, 167, 40.0
83.68, 223, 190, 38.95
57.37, 223, 119, 29.47
76.68, 206, 193, 27.46
50.26, 206, 106, 18.13
84.38, 244, 192, 30.73
47.4, 244, 102, 16.15
89.18, 207, 194, 37.11
58.76, 207, 116, 25.26
75.38, 231, 195, 35.38
44.62, 231, 98, 23.59
84.38, 210, 192, 30.21
53.65, 210, 117, 22.4
84.82, 240, 191, 21.47
41.88, 240, 101, 12.04
89.12, 203, 193, 35.23
58.03, 203, 122, 26.42
79.38, 227, 194, 23.2
43.81, 227, 95, 17.01
78.01, 206, 191, 21.99
51.31, 206, 104, 15.71
89.58, 241, 192, 31.25
88.02, 241, 185, 29.17
86.26, 247, 211, 36.97
73.93, 247, 168, 35.07
86.01, 241, 193, 38.86
60.62, 241, 123, 30.57
87.31, 226, 197, 38.58
78.17, 226, 163, 37.56
88.14, 205, 194, 29.38
56.19, 205, 119, 20.62
74.36, 229, 195, 38.97
47.18, 229, 100, 26.15
