83.18, 513, 434, 39.17
82.26, 513, 421, 38.71
82.13, 478, 431, 39.91
84.22, 478, 418, 39.91
65.75, 494, 438, 24.2
36.07, 494, 244, 17.81
77.42, 473, 371, 37.63
71.24, 473, 301, 35.48
78.05, 474, 410, 28.29
83.41, 474, 409, 28.29
74.8, 493, 369, 29.54
76.42, 493, 352, 29.27
88.1, 517, 420, 42.86
84.52, 517, 419, 42.86
84.27, 470, 426, 38.73
82.63, 470, 422, 38.73
77.47, 536, 435, 36.55
77.7, 536, 422, 36.32
77.4, 483, 438, 35.62
77.4, 483, 393, 35.39
83.26, 573, 430, 42.79
0.7, 573, 409, 40.93
82.33, 539, 430, 39.77
80.7, 539, 417, 39.53
93.68, 497, 427, 40.75
88.06, 497, 410, 40.28
66.35, 531, 416, 27.88
46.15, 531, 222, 19.47
74.46, 492, 367, 36.68
70.92, 492, 298, 34.78
80.68, 490, 409, 34.72
84.84, 490, 409, 34.72
78.76, 505, 372, 30.65
77.96, 505, 356, 30.11
87.66, 490, 462, 41.34
94.37, 490, 460, 41.34
91.06, 497, 414, 40.1
86.96, 497, 404, 40.1
81.51, 510, 476, 36.13
77.1, 510, 457, 36.13
80.7, 506, 430, 36.74
82.09, 506, 408, 36.74
84.76, 552, 466, 41.2
0.0, 552, 433, 40.13
88.77, 512, 472, 39.41
85.81, 512, 460, 39.19
65.13, 496, 413, 27.85
41.89, 496, 223, 20.58
83.2, 459, 362, 38.84
77.69, 459, 304, 36.91
78.45, 462, 399, 29.57
79.7, 462, 397, 29.57
80.43, 471, 368, 30.71
77.17, 471, 349, 30.71
92.44, 504, 410, 39.27
88.54, 504, 405, 39.27
87.83, 462, 411, 40.39
90.27, 462, 407, 40.39
85.68, 522, 426, 35.92
86.38, 522, 406, 35.92
83.76, 473, 425, 35.06
83.06, 473, 393, 34.35
89.42, 564, 416, 37.98
0.0, 564, 387, 37.5
94.34, 522, 424, 34.67
92.22, 522, 411, 34.43
60.72, 486, 332, 25.35
54.87, 486, 267, 24.51
52.91, 489, 395, 28.61
57.72, 489, 393, 28.35
66.39, 502, 360, 26.39
60.83, 502, 350, 26.39
62.72, 532, 405, 25.68
41.48, 532, 221, 20.0
55.53, 480, 416, 24.76
38.22, 480, 221, 18.03
66.27, 553, 418, 27.27
43.3, 553, 224, 19.86
55.19, 497, 424, 25.24
39.15, 497, 219, 17.92
59.28, 588, 415, 26.75
0.0, 588, 199, 18.31
67.23, 554, 415, 26.02
42.89, 554, 221, 19.28
76.34, 442, 355, 30.7
72.68, 442, 300, 29.01
73.27, 472, 303, 33.99
69.97, 472, 237, 32.01
75.89, 485, 365, 37.81
72.6, 485, 295, 35.62
79.61, 446, 363, 32.78
73.83, 446, 289, 30.85
72.01, 516, 368, 32.07
67.93, 516, 298, 30.43
72.53, 470, 364, 34.62
68.96, 470, 294, 31.04
77.36, 545, 371, 34.23
0.0, 545, 277, 31.81
81.74, 515, 367, 34.33
71.12, 515, 296, 31.61
81.38, 465, 349, 30.37
84.53, 465, 346, 30.37
82.31, 482, 407, 30.22
84.28, 482, 406, 30.22
81.45, 449, 399, 29.32
79.95, 449, 393, 29.32
76.59, 513, 410, 28.29
77.56, 513, 409, 28.29
72.57, 472, 401, 28.93
72.32, 472, 393, 28.93
78.05, 545, 410, 31.22
2.44, 545, 387, 29.51
75.62, 515, 406, 30.3
78.57, 515, 405, 30.3
80.39, 510, 357, 33.61
74.23, 510, 353, 33.61
78.09, 470, 356, 28.37
74.72, 470, 351, 28.37
74.11, 507, 394, 28.93
75.63, 507, 356, 28.93
73.95, 471, 378, 30.0
70.53, 471, 351, 29.47
79.11, 574, 359, 33.15
0.28, 574, 330, 31.2
80.71, 531, 368, 26.9
76.63, 531, 354, 26.63
86.41, 489, 412, 40.78
88.11, 489, 405, 40.78
81.13, 515, 461, 36.66
85.25, 515, 457, 36.66
84.5, 513, 413, 40.92
87.41, 513, 380, 39.95
84.86, 539, 469, 41.79
0.0, 539, 440, 40.51
89.34, 505, 469, 40.94
87.21, 505, 465, 40.72
83.86, 520, 415, 38.07
84.58, 520, 410, 38.07
85.99, 464, 421, 38.72
86.22, 464, 408, 38.48
91.45, 546, 421, 37.53
0.0, 546, 390, 37.05
87.2, 519, 414, 39.37
92.75, 519, 410, 39.37
84.58, 519, 439, 36.73
82.31, 519, 421, 36.51
86.3, 575, 467, 33.4
0.0, 575, 434, 32.33
83.44, 537, 471, 35.03
79.41, 537, 457, 35.03
87.2, 570, 422, 38.15
80.81, 570, 393, 35.78
82.78, 534, 424, 36.56
82.55, 534, 387, 35.85
80.93, 547, 493, 44.42
0.0, 547, 468, 41.99
