86.38, 426, 389, 24.42
53.98, 426, 389, 24.42
92.64, 423, 394, 24.87
65.23, 423, 394, 24.87
81.47, 475, 394, 18.53
24.11, 475, 394, 18.53
76.15, 471, 390, 16.67
24.87, 471, 390, 16.67
86.51, 468, 393, 16.79
31.55, 468, 393, 16.79
65.8, 440, 383, 14.88
28.46, 440, 374, 14.88
86.35, 425, 381, 22.83
58.27, 425, 381, 22.83
73.14, 421, 376, 15.96
16.22, 421, 376, 15.96
88.95, 428, 380, 22.63
66.05, 428, 380, 22.63
84.94, 475, 385, 14.55
23.64, 475, 385, 14.55
85.53, 465, 387, 16.54
12.14, 465, 387, 16.54
85.45, 467, 385, 21.3
47.79, 467, 385, 21.3
68.93, 431, 383, 14.1
17.75, 431, 383, 14.1
88.6, 411, 386, 24.35
66.06, 411, 386, 24.35
72.55, 420, 368, 19.29
27.72, 420, 368, 19.29
84.38, 465, 397, 16.37
25.94, 465, 397, 16.37
88.78, 462, 392, 17.86
22.19, 462, 392, 17.86
88.07, 460, 394, 13.96
7.61, 460, 394, 13.96
65.97, 434, 382, 15.97
20.94, 434, 382, 15.97
83.86, 421, 378, 21.96
48.94, 421, 378, 21.96
76.33, 414, 376, 14.63
18.35, 414, 369, 14.1
83.68, 471, 435, 18.16
54.25, 471, 435, 18.16
82.99, 471, 435, 19.08
46.21, 471, 435, 19.08
69.4, 466, 402, 16.17
36.32, 466, 402, 16.17
71.88, 467, 384, 15.89
29.95, 467, 384, 15.89
58.38, 460, 382, 20.94
37.7, 460, 382, 20.94
76.94, 460, 438, 15.3
31.51, 460, 438, 15.3
67.49, 457, 403, 14.89
23.08, 457, 403, 14.89
74.23, 455, 388, 15.46
9.54, 455, 388, 15.46
63.54, 450, 384, 19.53
36.98, 450, 378, 19.53
62.44, 458, 402, 16.17
40.3, 458, 402, 16.17
72.92, 459, 384, 13.54
14.84, 459, 384, 13.54
66.75, 452, 382, 14.92
36.91, 452, 382, 14.92
62.2, 424, 381, 13.65
23.36, 424, 381, 13.65
59.68, 419, 377, 15.65
25.2, 419, 377, 15.65
63.32, 411, 368, 17.12
13.04, 411, 368, 17.12
