96.93, 329, 326, 77.61
94.79, 329, 326, 77.61
98.16, 329, 326, 73.31
94.79, 329, 326, 73.31
95.03, 341, 322, 68.94
93.17, 341, 322, 68.94
93.52, 348, 324, 60.8
90.43, 348, 324, 60.8
97.84, 336, 324, 78.7
95.37, 336, 324, 78.7
97.23, 329, 325, 67.08
96.92, 329, 325, 67.08
96.57, 341, 321, 66.36
91.9, 341, 321, 66.36
94.74, 348, 323, 58.82
89.78, 348, 323, 58.82
95.96, 337, 322, 73.91
91.3, 337, 322, 73.91
98.14, 339, 323, 75.54
95.36, 339, 323, 75.54
95.37, 347, 324, 69.44
90.43, 347, 324, 69.44
95.65, 337, 322, 68.01
92.55, 337, 322, 68.01
94.85, 349, 330, 72.42
94.24, 349, 330, 72.42
93.5, 344, 323, 64.09
87.62, 344, 323, 64.09
93.17, 354, 322, 57.45
87.27, 354, 322, 57.45
