60.93, 1334, 1093, 21.5
42.36, 1334, 1093, 21.5
61.37, 1296, 1038, 23.03
47.78, 1296, 1038, 23.03
60.85, 1175, 945, 19.05
40.63, 1175, 945, 19.05
66.35, 1195, 1046, 19.6
32.6, 1195, 1046, 19.6
52.33, 1191, 881, 19.41
29.97, 1191, 881, 19.41
61.83, 1939, 1124, 22.24
43.24, 1939, 1124, 22.24
57.37, 1351, 1051, 17.98
33.3, 1351, 1051, 17.98
54.02, 1143, 585, 18.97
29.57, 1143, 585, 18.97
55.75, 1272, 992, 15.83
34.48, 1272, 992, 15.83
54.43, 2109, 981, 14.48
25.38, 2109, 981, 14.48
57.16, 1168, 854, 16.65
26.31, 1168, 859, 16.65
45.54, 1174, 661, 14.98
25.72, 1174, 661, 14.98
25.93, 1205, 887, 13.53
17.25, 1205, 887, 13.53
66.29, 1214, 1074, 22.53
48.23, 1214, 1074, 22.53
61.83, 1152, 841, 19.86
36.03, 1152, 841, 19.86
58.2, 1156, 799, 19.27
35.67, 1156, 799, 19.27
46.64, 1522, 1057, 15.33
15.89, 1522, 1057, 15.33
58.6, 1439, 1058, 19.57
26.94, 1439, 1058, 19.57
65.06, 1347, 936, 19.76
22.44, 1347, 936, 19.76
61.66, 1353, 1051, 18.84
31.59, 1353, 1051, 18.84
45.12, 1353, 882, 17.8
22.0, 1353, 882, 17.8
54.87, 2056, 1170, 19.91
33.85, 2056, 1170, 19.91
38.61, 1415, 1150, 17.13
25.22, 1415, 1150, 17.13
58.83, 1308, 583, 14.75
18.52, 1308, 583, 14.75
45.24, 1430, 993, 16.85
25.38, 1430, 997, 16.85
52.93, 2280, 973, 16.34
28.37, 2280, 973, 16.34
50.64, 1335, 851, 18.01
25.03, 1335, 855, 18.01
45.3, 1338, 660, 15.45
13.64, 1338, 660, 15.45
27.77, 1362, 893, 10.41
0.0, 1362, 826, 9.52
58.19, 1358, 1093, 20.86
37.51, 1358, 1093, 20.86
56.09, 1318, 838, 17.78
15.27, 1318, 838, 17.78
49.87, 1328, 790, 18.99
24.94, 1328, 790, 18.99
42.28, 1654, 1088, 13.24
